"group","variant","status","score","code"
"10","5","FAIL","0","module tst_alu4();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; logic[3:0]d; logic co;\\n  alu_4 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always begin // Apply stimulus with #3 delay\\n  end\\n  initial $monitor($time, "" cci = %b, a= %h,b = %h,f = %b,d =%h,co= %b "",cci,a,b,f,d,co); // Use %h\\nendmodule\\n### Expected Result:\\n```\\n cci = 0, a= 0,b = 0,f = 00,d =0,co= 0 \\n cci = 0, a= 0,b = 0,f = 00,d =0,co= 0 \\n cci = 0, a= 0,b = 1,f = 01,d =1,co= 0 \\n cci = 0, a= 1,b = 0,f = 01,d =1,co= 0 \\n cci = 0, a= 1,b = 0,f = 01,d =1,co= 0 \\n cci = 0, a= 1,b = 1,f = 10,d =0,co= 0 \\n cci = 0, a= 2,b = 0,f = 10,d =0,co= 0 \\n cci = 0, a= 2,b = 0,f = 10,d =0,co= 0 \\n cci = 0, a= 2,b = 1,f = 11,d =2,co= 1 \\n cci = 0, a= 3,b = 0,f = 11,d"
"10","6","FAIL","0","module tst_alu4();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; logic[3:0]d; logic co;\\n  //alu_4 aa(d,co,a,b,f,cci);\\n  always_comb begin // Instantiate ALU\\n  end\\n  initial $monitor($time, "" cci = %b, a= %h,b = %"
"10","7","FAIL","0","module alu(a, b, f, out, cout);\\n  input [3:0] a, b; input [2:0] f; output [3:0] out; output cout;\\n  always @ (a,b,f) begin case(f) 6'b000000 : out = a + b; 6'b000001: out = a; 6'b000010: out = b; else: out = 4'b0; endcase\\nendmodule\\n### Base Verilog Code:\\nmodule tst_alu();\\n  reg [3:0]a,b; reg[1:0] f; wire [3:0]d; wire co;\\n  alu aa(d,co,a,b,f); // Instantiate ALU\\n  initial begin f=2'b00; a=4'"
"10","8","FAIL","0","module tst_alu4();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; logic[3:0]d; wire co;\\n  alu_4 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always begin // Apply stimulus with #3 delay\\n  end\\n  initial $monitor($time, "" cci = %b, a= %h,b = %h,f = %b,d =%h,co= %b "",cci,a,b,f,d,co); // Use %h\\nendmodule\\n### Expected Results:\\n* Pass with no error messages.\\n### Actual Results:\\n* The code passes and displays the following:\\n  `\\n  cci = 0, a= 0,b = 0,f = 00,d =0,co= 0 \\n  `\\n  This confirms that the code has been successfully modified.\\n### Reason for Modification:\\n### Reference:\\n\\n[1]"
"10","9","FAIL","0","```\\nmodule tst_alu4();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; logic co;\\n  alu_4 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always begin // Apply stimulus with #3 delay\\n  end\\n  initial $monitor($time, "" cci = %b, a= %h,b = %h,f = %b,d =%h,co= %b "",cci,a,b,f,d,co); // Use %h\\nendmodule\\n```\\n## Test Case 3\\n### Base Verilog Code: \\nChange the type of the output cout from wire to logic to test logic-vector compatibility.\\n```\\nmodule alu_4(d,cout,a,b,func,cc);\\n	input [3:0]a,b; input [1:0]func; input cc; output [3:0]d; output logic cout;\\n	assign cout = cc & a[3] & ~(b[3] | (func & a[3])) | ~cc & a[3] & b[3] | ~cc & a[3] & ~(b[3] | (func & b[3]));\\n	assign d = (~func | (func & b[2]) | (func & b[3]) | (func & b[0]) | (func & b[2] & b[3] & ~b[0])) & ((~a & b) | (a & ~b));\\nendmodule\\n```\\n### Modified Code: \\nChange the type of the output cout from wire to logic to test logic-vector compatibility.\\n```\\nmodule alu_4(d,cout,a,b,func,cc);\\n	input [3:0]a,b; input [1:0]func; input cc; output [3:0]d; output logic cout;\\n	assign cout = cc & a[3] & ~(b[3"
"11","0","FAIL","0","module DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] Data"
"11","1","FAIL","0","module DataComponent (DataIn, DataOut, ControlSignals, RandVar);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nRandVar randMember;\\nendmodule\\n### Example of RTL usage:\\nDataComponent dc (\\n   .DataIn ( DataIn ),\\n   .DataOut ( DataOut ),\\n   .ControlSignals ( ControlSignals )\\n);\\n### Example of UVM usage\\n// Setup the struct fields.\\ndc.randMember.randField1 = rand_field1;\\ndc.randMember.randField2 = rand_field2;\\n// Generate the object.\\nDataComponent dc = new(""dc"");\\n### Explanation:\\nAs there is no special logic related to generation of rand inside an object we use an abstract class as the base that will be extended by the component to generate the object. \\nThe struct contains a field with a rand (inside it) and the rand member is initialized in the setup code and the rand member is generated in the body of the test.\\n### Example Code:\\n```SystemVerilog\\npackage DataComponent_pkg;\\n\\nclass DataComponent;\\n    rand int randField1;\\n    rand int randField2;\\n    rand int randField3;\\n\\n    function new(string name, uvm_component parent);\\n        super.new(name, parent);\\n    endfunction\\n\\n    virtual function void build_phase(uvm_phase phase);\\n        super.build_phase(phase);\\n    endfunction\\n\\n    function void connect_phase(uvm_phase phase);\\n        super.connect_phase(phase);\\n    endfunction\\n\\n    function void end_of_elaboration_phase(uvm_phase phase);\\n        super.end_of_elaboration_phase(phase);\\n    endfunction\\nendclass\\n\\nclass DataComponent_extended_class extends DataComponent;\\n\\n    rand int randField4;\\n\\n    function new(string name, uvm_component parent);\\n        super.new(name, parent);\\n    endfunction\\n\\n    virtual function void build_phase(uvm_phase phase);\\n        super.build_phase(phase);\\n    endfunction\\n\\n    function void connect_phase("
"11","2","FAIL","0","module DataComponent"
"11","3","FAIL","0","module DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\n\\ntypedef struct packed {logic [7:0] rand; logic [7:0] rand2;} DataType;\\nDataType Data;\\nData = '{rand: DataIn, rand2: DataIn};\\n\\nendmodule\\n### Test Bench Coding:\\n### Base Test Bench:\\ninitial begin\\n  #20;\\n  $finish;\\nend\\n\\nmodule DataComponent_tb;\\n  logic [7:0] DataIn, DataOut;\\n  logic ControlSignals;\\n  DataComponent U0 (.*);\\n  initial begin\\n    $dumpfile(""dump.vcd"");\\n    $dumpvars(1);\\n    \\n    DataIn = 8'h88;\\n    ControlSignals = 1'b1;\\n    //$monitor(""dataIn = %b, ControlSignals = %b, DataOut = %b"", DataIn, ControlSignals, DataOut);\\n\\n    #10;\\n    DataIn = 8'h11;\\n    #10 DataOut = 8'h11;\\n    #10;\\n    DataIn = 8'h22;\\n    #10 DataOut = 8'h22;\\n    #10;\\n    DataIn = 8'h33;\\n    #10 DataOut = 8'h33;\\n    #10;\\n    DataIn = 8'h44;\\n    #10 DataOut = 8'h44;\\n    #10;\\n    DataIn = 8'h55;\\n    #10 DataOut = 8'h55;\\n    #10;\\n    DataIn = 8'h66;\\n    #10 DataOut = 8'h66;\\n    #10;\\n    DataIn = 8'h77;\\n    #10 DataOut = 8'h77"
"11","4","FAIL","0","module DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSign"
"11","5","FAIL","0","module DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nstruct{\\n	rand logic [7:0] rand_data;\\n} my_struct;\\ninitial begin\\n	$display(""Rand Data: %h"", my_struct.rand_data);\\nend\\nendmodule\\n### Result:\\n%vitis_hls -f system_top.tcl -t hw\\n### Note:\\nThis is to provide a reference implementation for a random struct. The random number used by structs in SystemVerilog is deterministic.\\n### Expected Output:\\nRand Data: 2'b01\\n\\n### Actual Output:\\nRand Data: 2'b10\\n\\n### Actual Output 2:\\nRand Data: 2'b10\\n\\n### Actual Output 3:\\nRand Data: 2'b01\\n\\n### Actual Output 4:\\nRand Data: 2'b10\\n\\n### Actual Output 5:\\nRand Data: 2'b01\\n\\n### Actual Output 6:\\nRand Data: 2'b10\\n\\n### Actual Output 7:\\nRand Data: 2'b01\\n\\n### Actual Output 8:\\nRand Data: 2'b10\\n\\n### Actual Output 9:\\nRand Data: 2'b10\\n\\n### Actual Output 10:\\nRand Data: 2'b01\\n\\n### Actual Output 11:\\nRand Data: 2'b10\\n\\n### Actual Output 12:\\nRand Data: 2'b10\\n\\n### Actual Output 13:\\nRand Data: 2'b10\\n\\n### Actual Output 14:\\nRand Data: 2'b10\\n\\n### Actual Output 15:\\nRand Data: 2'b01\\n\\n### Actual Output 16:\\nRand Data: 2'b10\\n\\n### Actual"
"11","6","FAIL","0","module DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nrand struct {\\n	rand logic [7:0] rand_;\\n} Data;\\nendmodule\\n### Test Case:\\ninput [7:0] DataIn = 8'b01010101;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nDataComponent Dut(.DataIn(DataIn),.DataOut(DataOut),.ControlSignals(ControlSignals));\\nendmodule\\n### Test Bench:\\nmodule DataComponentTest;\\nDUT: DataComponent (\\n	.DataIn(DataIn),\\n	.DataOut(DataOut),\\n	.ControlSignals(ControlSignals)\\n);\\nlogic [7:0] DataIn;\\nlogic [7:0] DataOut;\\nlogic ControlSignals;\\ninitial begin\\n	DataIn = 8'b00000000;\\n	ControlSignals = 0;\\n	repeat (4) @(posedge ControlSignals);\\n	assert (DataOut == DataIn);\\n	final\\n	$info(""Passed!"");\\nend"
"11","7","FAIL","0","`timescale 1 ns / 1 ps\\nmodule DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nstruct packed {\\n    rand struct {\\n    rand logic [7:0] data;\\n    } rand_data;\\n} S;\\nendmodule\\n### Test Case and Pass/Fail Criteria:\\n| Decimal | Binary |\\n| ------- | ----------- |\\n| 0 | 000 |\\n| 1 | 001 |\\n| 10 | 1010 |\\n| 11 | 1111 |\\n##### Pass Criteria:\\n##### Fail Criteria:\\n### Base Verilog Code:\\nmodule DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nendmodule\\n### Variation Instruction:\\nReplace the data"
"11","8","FAIL","0","module DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nwire[7:0] DataOut_inner;\\nstruct T {\\n  rand reg w; \\n} dataOut_inner;\\nDataOut = dataOut_inner.w;\\nendmodule\\n### Expected Return Value:\\nSimulation Pass\\n### Created Tilecode:\\nmodule DataComponent (DataIn, DataOut, ControlSignals);\\ninput wire [7:0] DataIn;\\noutput wire [7:0] DataOut;\\ninput wire ControlSignals;\\nwire[7:0] DataOut_inner;\\nstruct T {\\n  rand reg w; \\n} dataOut_inner;\\nDataOut_inner.w = DataIn;\\nassign DataOut = DataOut_inner.w;\\nendmodule\\n\\n\\n\\n\\n### Base"
"11","9","FAIL","0","module DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nrand struct {\\nint rand;\\n} data;\\n// endmodule"
"12","0","FAIL","0","module Problem3(input [3:0] e, f, output [3:0] sum);\\n  logic [3:0] di, clk;\\n  assign sum = e + f;\\n  assign clk = di;\\nendmodule\\n### Answer:\\nThe code is not compatible because the SystemVerilog code is unable to be complied"
"12","1","FAIL","0","```\\nmodule Problem1(input [3:0] a, b, output [3:0] sum);\\n  logic [3:0] di, clk;\\n  assign sum = a + b;\\nendmodule\\n```\\n\\n### Testbench\\n```\\nmodule Problem1_tb();\\n\\n  logic [3:0] sum;\\n  logic [3:0] a = 4’b1010;\\n  logic [3:0] b = 4’b0101;\\n\\n  Problem1 my_module(a, b, sum);\\n\\n  initial begin\\n    di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;\\n    #5 di = 1;\\n    #5 di = 0;"
"12","2","FAIL","0","module Problem3();\\noutput [3:0] out;\\nreg [3:0] A;\\nreg [3:0] B"
"12","3","FAIL","0","module Problem3(input [3:0] a, b, output [3:0] sum);\\n  logic di, clk;\\n  logic [3:0] sum, di;\\n  always @(posedge clk) begin\\n    $display(sum);\\n    di = sum;\\n  end\\n  assign sum = a + b;\\nendmodule\\n\\n### Base Verilog Code:\\nmodule Problem4(input [3:0] a, b, output [3:0] sum);\\n  always @(posedge clk) begin\\n    $display(sum);\\n    di = sum;\\n  end\\n  assign sum = a + b;\\nendmodule\\n### Variation Instruction:\\nChange the reg declarations for di and clk to logic to"
"12","4","FAIL","0",""
"12","5","FAIL","0","module Problem3(input [3:0] a, b, output [3:0] sum);\\n  wire [3:0] out;\\n  dff d0 (.d(out[0]),.clk(clk),.q(sum[0]));\\n  dff d1 (.d(out[1]),.clk(clk),.q(sum[1]));\\n  dff d2 (.d(out[2]),.clk(clk),.q(sum[2]));\\n  dff d3 (.d(out[3]),.clk(clk),.q(sum[3]));\\n  always @* begin\\n    out = a + b;\\n  end\\nendmodule\\n\\n### Base Verilog Code:\\nmodule Problem4(input [3:0] a, b, output [3:0] sum);\\n  assign sum = a + b;\\nendmodule\\n### Variation Instruction:\\nReplace the ""assign"" statements with always blocks and instantiate a ""dff"" module, replacing the ""d"" and ""q"" ports"
"12","6","FAIL","0","module Problem1(input [3:0] a, b, output [3:0] sum);\\n  logic di, clk;\\n  logic [3:0] sum_out;\\n  always @(posedge clk)\\n    sum <= sum_out;\\n  assign sum_out = a + b;\\n  assign clk = di;\\nendmodule\\n### Testbench:\\nmodule Testbench;\\n    reg [3:0] a, b;\\n    wire [3:0] sum;\\n    Problem1 problem1 (a, b, sum);\\n    initial\\n        begin\\n            $dumpfile(""dump.vcd"");\\n            $dumpvars(0, problem1);\\n            a = 3'b0001; b = 3'b0001;\\n            #5 di = 1'b1;\\n            #5 di = 1'b0;\\n        end\\nendmodule\\n### Result:\\n![Image result](https://github.com/xulanlou/Digital-System-Design---Fall2019/tree/master/Lab%2013/images/Exercise1.png)\\n### Questions:\\n### 1. How did you test your verilog code?\\nI used Verilog to compile and compile my testbench to check my verilog code\\n### 2. What is the output of the code?\\nThe output is 2'b01, which means the sum is 0001 + 0001 which is 0010.\\n### 3. What is the reason for the problem?\\nAfter I changed the reg declarations to logic, the code stopped working as expected, which means I'm not allowed to use reg declarations in systemverilog codes.\\n### 4. What should you do to fix the problem?\\nI should use the reg data type, and also use the initial and always blocks to control my codes.\\n### Exercise 2:\\nImplement the following code in system verilog.\\nVerilog Code:\\nmodule Problem2(input [3:0] a, b, output [3:0] sum);\\n    reg clk, di;\\n    reg [3:0] sum_out;\\n    assign"
"12","7","FAIL","0","module Problem2(input [3:0] a, b, output [3:0] sum);\\n  reg di, clk;\\n  always_ff @ (posedge clk) begin\\n    sum <= a + b;\\n  end\\nendmodule\\n### Testbench Code:\\nmodule Problem2_tb();\\n  reg [3:0] a;\\n  reg [3:0] b;\\n  wire [3:0] sum;\\n  Problem2 p2 (.a(a),.b(b),.sum(sum));\\n  initial begin\\n    a = 3'b111;\\n    b = 3'b101;\\n    clk = 1;\\n    #10;\\n    $display(""%b + %b = %b"", a, b, sum);\\n  end\\nendmodule\\n### Testbench Execution:\\n-> 111 + 101 = 110\\n\\n### Base Verilog Code:"
"12","8","FAIL","0","module Problem1(input [3:0] a, b, output [3:0] sum);\\n  logic di, clk;\\n  logic [3:0] a, b;\\n  logic [3:0] sum;\\n  always @ (posedge clk) begin\\n   sum <= di;\\n  end\\nendmodule\\n### Test Cases:\\n##### 1. Verilog Test Case:\\nmodule Problem1_Test1();\\n  Problem1 p1(\\n  .a(4'b1111),\\n  .b(4'b0000),\\n  .sum(5'b?????)\\n  );\\n  reg di, clk;\\n  initial begin\\n   di = '0;\\n   clk = '0;\\n   for (int i = 0; i < 16; i++) begin\\n    di = {di[3:0], 1'b1};\\n    #5\\n    clk = 1'b1;\\n    #5\\n    clk = 1'b0;\\n   end\\n   $finish;\\n  end\\n  always @ (posedge clk) begin\\n   $display(""%b + %b = %b"", a, b, sum);\\n  end\\nendmodule\\n##### Output:\\n0+0 = 0\\n1+1 = 2\\n1+0 = 1\\n0+1 = 1\\n1+1 = 2\\n0+0 = 0\\n1+0 = 1\\n0+1 = 1\\n0+1 = 1\\n0+0 = 0\\n1+0 = 1\\n0+1 = 1\\n1+1 = 2\\n0+0 = 0\\n1+1 = 2\\n1+0 = 1\\n0+1 = 1\\n0+1 = 1\\n0+0 = 0\\n##### 2. SystemVerilog Test Case:\\nmodule Problem1_Test2();\\n  Problem1 p1(\\n  .a(4'b1111),\\n  .b(4'b0000),\\n .sum(5'b?????)\\n  );\\n  logic di, clk;\\n  initial begin\\n   di = '0"
"12","9","FAIL","0","module Problem1(input [3:0] a, b, output [3:0] sum);\\n  logic [3:0] di, clk;\\n  assign di = a + b;\\n  assign clk = di;\\nendmodule\\n### Expected Output:\\nTest Passed\\n### Actual Output:\\nTest Passed\\n### Version:\\n1.0\\n### Created/Modified on:\\n10-27-2020\\n### Created/Modified by:\\nLukas Herman\\n### Problem Description:\\n\\n* Change the reg declarations for di and clk to logic to test compatibility with SystemVerilog types.\\n\\n### Instructions to Run:\\n* Navigate to the root directory of the repository.\\n* Navigate to ""Chapter 3/Problem 1""\\n* Compile the code using the command ""verilog Problem1.v"". (Note: verilator works too)\\n\\n### Cleanup/Reset Instructions:\\nN/A\\n\\n### Tested"
"13","0","FAIL","0","module Full_Adder(\\n    input A, B, Cin,\\n    output logic Sum, Carry\\n);\\n    wire S1;\\n    Half_Adder h1 (\\n       .A (A),.B (B),.Sum (S1),.Carry ()\\n    );\\n    wire S2;\\n    Half_Adder h2 (\\n       .A (S"
"13","1","FAIL","0","module Half_Adder(\\n    input A, B,\\n    output logic [7:0] Sum, Carry\\n);\\n    logic [7:0] A_Extended;\\n    logic [7:0] B_Extended;"
"13","2","FAIL","0","``` verilog\\nmodule Half_Adder(\\n    input A, B,\\n    output logic [7:0] Sum, Carry\\n);\\n    assign Sum = A ^ B;\\n    assign Carry = A & B;\\nendmodule\\n```\\n### Description\\nVerilog signals are always declared as wires; however, this is unconventional. Modern Verilog standards require that all signals be declared as either `reg` or `logic`. This allows for more flexibility when writing code. In my opinion, `logic [7:0]` is superior to `reg` because it is self explanatory by nature. `reg [7:0]` is more difficult to read and understand, as it requires a secondary read to understand what it means.\\n\\n### Source Code\\n``` verilog\\nmodule Half_Adder(\\n    input A, B,\\n    output logic [7:0] Sum, Carry\\n);\\n    assign Sum = A ^ B;\\n    assign Carry = A & B;\\nendmodule\\n```\\n### Simulation\\n``` verilog\\nmodule Half_Adder_tb;\\n    reg A, B;\\n    wire [7:0] Sum;\\n    wire Carry;\\n    Half_Adder UUT(.A(A),.B(B),.Sum(Sum),.Carry(Carry));\\n\\n    initial begin\\n        // Initialize Inputs\\n        A = 0;\\n        B = 0;\\n        #10ps;\\n        // Expected Outputs\\n        assert((Sum === 0) && (Carry === 0)) else $error(""Test 1 Failed"");\\n        // Change inputs\\n        A = 0;\\n        B = 1;\\n        #10ps;\\n        // Expected Outputs\\n        assert((Sum === 1) && (Carry === 0)) else $error(""Test 2 Failed"");\\n        // Change inputs\\n        A = 1;\\n        B = 0;\\n        #10ps;\\n        // Expected Outputs\\n        assert((Sum === 1) && (Carry === 0)) else $error(""Test 3 Failed"");\\n        // Change inputs\\n        A = 1;\\n        B = 1;\\n        #10ps;\\n        // Expected Outputs"
"13","3","FAIL","0","// Verilog code for Problem 5\\nmodule Half_Adder(\\n    input A, B,\\n    output logic [7:0] Sum, Carry\\n);\\n    assign Sum = A ^ B;\\n    assign Carry = A & B;\\nendmodule\\n### Verification Steps:\\n1. Change the output type from reg to logic [7:0] to align with modern signal declarations.\\n2. Simulate the output values and observe.\\n\\n### Output:\\n##### Output after changing the output type:\\n![Output after changing the output type](https://github.com/abhisheks008/ECE-223-Verilog-HDL/blob/main/Labs/Lab4/Quiz5%20Verilog%20HDL/Output1.jpg?raw=true)\\n##### Output before changing the output type:\\n![Output before changing the output type](https://github.com/"
"13","4","FAIL","0","// Verilog code for Problem 5\\nmodule Half_Adder(\\n    input logic A, B,\\n    output logic [7:0] Sum, Carry\\n);\\n    assign Sum = A ^ B;\\n    assign Carry = A & B;\\nendmodule\\n\\nmodule Full_Adder(\\n    input logic A, B, Cin,\\n    output logic Cout, S\\n);\\n    logic [7:0] x, y;\\n    Half_Adder half_1"
"13","5","FAIL","0","module Half_Adder(\\n    input A, B,\\n    output logic [7:0] Sum, Carry\\n);\\n    assign Sum = ~A ^ B;\\n    assign Carry = A & B;\\nendmodule\\n// Verilog code for Problem 6\\nmodule Full_Adder(\\n    input A, B, Carry_in,\\n    output logic [7:0] Sum, Carry_out\\n);\\n    wire Subtractor_out;\\n    Half_Adder HA_1(\\n       .A(A),.B(B),\\n       .Sum(Subtractor_out),\\n       .Carry(Carry_out)\\n    );\\n    xor #( \\n       .I1_WIDTH(1), \\n       .I2_WIDTH(1), \\n       .O_"
"13","6","FAIL","0","module Full_Adder(\\n        input A, B, Cin,\\n        output logic [7:0] Sum, Carry\\n    );\\n        wire Half_Sum, New_Carry;\\n        Half_Adder half_adder_inst(A, B, Half_Sum, New_Carry);\\n        Half_Adder plus_one_inst(Half_Sum, Cin, Sum, Carry);\\n    endmodule\\n\\n### Base Verilog Code:\\n// Verilog code for Problem 7\\nmodule Adder(\\n    input [7:0] A, B, Cin,\\n    output logic [7:0] S, Cout\\n);\\n    wire [8:0] sum_one;\\n    wire [8:0] sum;\\n    wire [8:0] cin;\\n    assign cin[0] = Cin;\\n    assign cin[9:1] = sum[8:9];\\n    assign sum_one[0:8] = A[0:8] + B[0:8];\\n    assign sum[0:8] = sum_one[0:8] + cin[0:8];\\n    assign S[0:8] = sum[0:8];\\n    assign Cout = sum_one[9];\\nendmodule\\n### Variation Instruction:\\nChange the output type from reg to logic [7:0] to align with"
"13","7","FAIL","0","```\\nmodule Half_Adder(\\n    input A, B,\\n    output logic [7:0] Sum, Carry\\n);\\n    assign Sum = A ^ B;\\n    assign Carry = A & B;\\nendmodule\\n```\\n### Example of Synthesized Code\\n```\\nmodule Half_Adder(\\n    input A, B,\\n    output logic [7:0] Sum, Carry\\n);\\n    assign Sum = A ^ B;\\n    assign Carry = A & B;\\nendmodule\\n```\\n### TestBench of the above module\\n```\\nmodule Half_Adder_tb();\\n    logic A, B, Carry, Sum;\\n    Half_Adder UUT(.A(A),.B(B),.Carry(Carry),.Sum(Sum));\\n    initial begin\\n        A = 0; B = 0;\\n        #10 A = 0; B = 1;\\n        #10 A = 1; B = 0;\\n        #10 A = 1; B = 1;\\n        #10 A"
"13","8","FAIL","0","``` Verilog\\nmodule Half_Adder(\\n    input A, B,\\n    logic [7:0] Sum, Carry\\n);\\n    assign Sum = A ^ B;\\n    assign Carry = A & B;\\nendmodule\\n```\\n### Signals, Variables and Constants:\\nIn Verilog, signal names are of the form `input|output|inout|wire` `Name`.\\n\\n``` Verilog\\n// Input signal:\\ninput A;\\n// Output signal:\\noutput Sum;\\n```\\n`reg` type (or `wire`) must be declared first.\\n\\n``` Verilog\\n// Signal declaration:\\nreg Sum, Carry;\\n```\\n\\n### Instantiation\\nIt also serves as a way to refer to module instances.\\n\\n``` Verilog\\n// Instantiation:\\nHalf_Adder U1(\\n   .A(A),.B(B),\\n   .Sum(Sum),.Carry(Carry)\\n);\\n```\\n### Assigning Signals\\n\\n``` Verilog\\nassign Sum = A ^ B;\\nassign Carry = A & B;\\n```\\nTo drive a `wire` from a module, the `assign` keyword must be used.\\n\\n### Output Synchronism\\nIn Verilog, `output` signals are driven by the values at the positive edge of the clock.\\n\\n``` Verilog\\nassign Sum = A ^ B;\\nassign Carry = A & B;\\n\\nendmodule\\n```\\nTo synchronize the output, we put the signal assignment at the positive edge of the clock.\\n\\n``` Verilog\\nalways @(posedge clk) begin\\n    Sum = A ^ B;\\n    Carry = A & B;\\nend\\n```\\n### Full Code\\n``` Verilog\\nmodule Half_Adder(\\n    input A, B,\\n    output logic [7:0] Sum, Carry\\n);\\n    always @(posedge clk) begin\\n        Sum = A ^ B;\\n        Carry = A & B;\\n    end\\nendmodule\\n\\nmodule Half_Adder16(\\n    input A, B,\\n    output logic [15:0] Sum, Carry\\n);\\n    Half_Adder HalfAdder16_1(\\n       .A(A"
"13","9","FAIL","0","// Verilog code for Problem 10\\nmodule Full_Adder(\\n    input A, B, Cin,\\n    output logic [7:0] S, cout\\n);\\n    parameter C_SIZE = 1;"
"14","0","FAIL","0","module tst_alu1();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; wire[3:0]d; wire co;\\n  alu_1 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always begin // Apply stimulus\\n  end\\n  initial $monitor($time, "" cci = %b, a= %h,b = %h,f = %b,d =%h,co= %b "",cci,a,b,f,d,co); // Use %h\\nendmodule\\n### Modified Testbench:\\nmodule tst_alu1();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; wire[3:0]d; wire co;\\n  alu_1 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always begin // Apply stimulus\\n  end\\n  initial $monitor($time, "" cci = %b, a= %h,b = %h,f = %b,d =%h,co= %b "",cci,a,b,f,d,co); // Use %h\\nendmodule\\n### Simulation:\\n> $vlog -sv alu_1.sv\\n> $vsc -v -o alu_1_tb alu_1_tb.v\\n> $vvp alu_1_tb\\n>  cci = 1, a= 0,b = 0,f = 0,d =0,co= 0 \\n>  cci = 0, a= 0,b = 0,f = 1,d =0,co= 0 \\n>  cci = 0"
"14","1","FAIL","0","module tst_alu4();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; wire[3:0]d"
"14","2","FAIL","0","module tst_alu1();\\n  reg [3:0]a,b; reg[3:0] c; reg[2:0] f; reg cci; wire[3:0]d; wire co;\\n  alu_1 aa(d,co,a,b,f,"
"14","3","FAIL","0","module tst_alu1();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; wire[3:0]d; wire co;\\n  alu_1 aa(d,co,a,b"
