"group","variant","status","score","code"
"10","2","FAIL","0","module tst_alu4();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; logic[3:0]d; logic co;\\n  alu_4 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always begin // Apply stimulus with #3 delay\\n  end\\n  initial $monitor($time, "" cci = %b, a= %h,b = %h,f = %b,d =%h,co= %b "",cci,a,b,f,d,co); // Use %h\\nendmodule\\n### Compilation:\\niverilog -g2005 -o tst_alu4 tst_alu4.v\\n### Tested Verilog Codes:\\n### ALU_4\\nmodule alu_4(d,co,a,b,f,cci);\\n  input [3:0] a,b; input [1:0] f; input cci; output [3:0] d; output co;\\n  always @(*) begin\\n    case(f)\\n      2'b00: d = a + b;\\n      2'b01: d = a - b;\\n      2'b10: d = a & b;\\n      2'b11: d = a | b;\\n    endcase\\n    if(cci) d = -d;\\n  end\\n  always @(a,b,f,cci) begin\\n    if(a==4'h0) d=4'h0;\\n    if(b==4'h0) d=4'h0;"
"10","3","FAIL","0","module tst_alu4();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; logic[3:0]d; logic co;\\n  alu_4 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always begin // Apply stimulus with #3 delay\\n  end\\n  initial $monitor($time, "" cci = %b, a= %h,b = %h,f = %b,d =%h,co= %b "",cci,a,b,f,d,co); // Use %h\\nendmodule\\n### Result:\\n  cci = 1'b0, a= 4'h0,b"
"10","4","FAIL","0","```verilog\\nmodule tst_alu4();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; logic[3:0]d; logic co;\\n  alu_4 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always begin // Apply stimulus with #3 delay\\n  end\\n  initial $monitor($time, "" cci = %b, a= %h,b = %h,f = %b,d =%h,co= %b "",cci,a,b,f,d,co); // Use %h\\nendmodule\\n```\\n\\n#### Testbench\\n![Testbench Screenshot](./Images/Testbench_Screenshot.png)\\n\\n#### Compile and Run\\n\\n```shell\\n$ g++../TUTORIALS/TUTORIAL_01_VLOG_Basics/testbench.cpp -I $HOME/workspace/fpga/verilog-tut-repo/src/ -L $HOME/workspace/fpga/verilog-tut-repo/src/ -lalumod -o tst_tut2\\n$./tst_tut2\\n```\\n\\n#### Rtlview:\\n\\n![Rtlview_Screenshot01](./Images/Rtlview01.png)\\n\\n![Rtlview_Screenshot02](./Images/Rtlview02.png)\\n\\n![Rtlview_Screenshot03](./Images/Rtlview03.png)\\n\\n![Rtlview_Screenshot04](./Images/Rtlview04.png)\\n\\n![Rtlview_Screenshot05](./Images/Rtlview05.png)\\n\\n![Rtlview_Screenshot06](./Images/Rtlview06.png)\\n\\n![Rtlview_Screenshot07](./Images/Rtlview07.png)\\n\\n![R"
"11","0","FAIL","0","module DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nwire [7:0] data[4];\\nrandstruct DataOut;\\n\\nfunction void DataOut.rand;\\n    rand data[0];\\n    rand data[1];\\n    rand data[2];\\n    rand data[3];\\n\\n    rand bit [3:0] control_signals;\\nendfunction\\nendmodule\\n### Modified Testbench:\\nmodule top(input [7:0] DataIn, \\n           input ControlSignals,\\n           output [7:0] DataOut);\\n\\nDataComponent test(DataIn, DataOut, ControlSignals);\\n\\ninitial begin\\n  $monitor(""%d %d"",DataIn,DataOut);\\n  #10;\\n  $finish;\\nend\\n\\nendmodule\\n### Running Random Test: \\niverilog -o test -g2005 -DRANDOM_TEST DataComponent_RandStruct.v DataComponent_RandStruct_tb.v &&./test\\n### Output:\\n\\n-105362658 _12\\n 174151311 _12\\n  49932457 _12\\n-119078421 _12\\n -2553007 _12\\n   222357 _12\\n 14661588 _12\\n _13895721 _12\\n  6752199 _12\\n   284548 _12\\n -2487251 _12\\n 20422483 _12\\n _12082949 _12\\n -1143902 _12\\n 17002136 _12\\n 14625180 _12\\n   455409 _12\\n   677871 _12\\n -2030071 _12\\n  3776893 _12"
"11","1","FAIL","0","module DataComponent (DataIn, DataOut, ControlSignals, Status);\\nstruct struct_t { rand int rand_int; };\\ninput [7:0] DataIn;\\ninteger i;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\n\\nassign DataOut = (i == 0)? DataIn : 8'b00000000;\\n\\ninitial begin\\n    i = 0;\\nend\\n\\nstatus Status;\\n\\ninitial begin\\n    if($urandom_range(0, 1)) begin // Randomize on random flag\\n        struct_t rand_struct[$];\\n        repeat($urandom_range(1, 10)) begin\\n            struct_t rand_struct_item;\\n            randomize(rand_struct_item) with {rand_struct_item.rand_int inside {[0:255]};};\\n            rand_struct.push_back(rand_struct_item);\\n        end\\n        randomize(Status) with {Status.rand_list == rand_struct;};\\n        $display(""Status:"", Status.rand_list);\\n        for (int j = 0; j < Status.rand_list.size(); j++) begin\\n            if (Status.rand_list[j].rand_int == i + 1) begin\\n                $display(""Found: %d"", Status.rand_list[j].rand_int);\\n                break;\\n            end\\n        end\\n    end\\nend\\nendmodule\\n### Test Vector:\\nControlSignals:0\\nDataIn:0\\nDataOut:0\\nStatus:0\\n\\nControlSignals:0\\nDataIn:1\\nDataOut:1\\nStatus:0\\n\\nControlSignals:1\\nDataIn:2\\nDataOut:8'b00000000\\nStatus:[[rand_int: 1], [rand_int: 2], [rand_int: 3], [rand_int: 4], [rand_int: 5], [rand_int: 6], [rand_int: 7], [rand_int: 8], [rand_int: 9], [rand_int: 10], [rand_int: 11], [rand_int:"
"11","2","FAIL","0","module DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nrand struct {rand bit[15:0] foo; rand bit[7:0] bar;} data;\\nendmodule\\n### Instructions:\\n- Create the class called DataComponent and define its inputs, outputs, and control signals.\\n- Add a struct member to DataComponent, called data, that has two random members.\\n- Generate a verilog instance of the DataComponent component and check the randomization results.\\n### Result:\\n- We get the correct randomization of the struct member.\\n### Passing Criteria:\\n- The code must compile without any errors.\\n- Testing shows that the random data member is validly randomized.\\n### Failing Criteria:\\n- The code does not compile, or the test fails to randomize the struct member.\\n### References:\\n- https://www.edaplayground.com/x/NjH\\n### Failing Code:\\nmodule DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nrand struct {rand bit[15:0] foo; rand bit[15:0] bar;} data;\\nendmodule\\n\\npackage pkg_DataComponent;\\n\\nclass pkg_DataComponent_test_wrong;\\nrand struct {rand bit[15:0] foo; rand bit[15:0] bar;} data;\\nendclass\\n\\nclass pkg_DataComponent_test;\\nrand struct {rand bit[15:0] foo; rand bit[7:0] bar;} data;\\nendclass\\n\\nclass pkg_DataComponent_test_wrong2;\\nrand bit data;\\nendclass\\n\\nendpackage\\n\\n### Base Verilog Code:\\nmodule DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nrand struct {rand bit[15:0] foo; rand bit[7:0] bar;} data;\\nendmodule\\n### Vari"
"11","3","FAIL","0","```\\nmodule DataComponent (DataIn, DataOut, ControlSignals);\\ninput [7:0] DataIn;\\noutput [7:0] DataOut;\\ninput ControlSignals;\\nrand DataStruct Data; \\nendmodule\\n```\\n### Testbench:\\n#### Original Testbench:\\n```\\nmodule TestComponent();\\nreg DataIn;\\nwire DataOut;\\nreg ControlSignals;\\n\\nDataComponent dut(\\n	.DataIn(DataIn),\\n	.DataOut(DataOut),\\n	.ControlSignals(ControlSignals)\\n);\\n\\ninitial begin\\n	DataIn = 0;\\n	ControlSignals = 0;\\nend\\n\\ninitial begin\\n	#1;\\n	DataIn = 1;\\n	ControlSignals = 1;\\nend\\n\\ninitial begin\\n	#5;\\n	DataIn = 1;\\n	ControlSignals = 0;\\nend\\n\\ninitial begin\\n	#10;\\n	DataIn = 0;\\n	ControlSignals = 0;\\nend\\n\\ninitial begin\\n	#15;\\n	$finish;\\nend\\n\\nendmodule\\n```\\n#### Modified Testbench:\\n```\\nmodule TestComponent();\\nreg DataIn;\\nwire [7:0] DataOut;\\nreg ControlSignals;\\n\\nDataComponent dut(\\n	.DataIn(DataIn),\\n	.DataOut(DataOut),\\n	.ControlSignals(ControlSignals)\\n);\\n\\ninitial begin\\n	DataIn = 0;\\n	ControlSignals = 0;\\nend\\n\\ninitial begin\\n	#1;\\n	DataIn = 1;\\n	ControlSignals = 1;\\nend\\n\\ninitial begin\\n	#5;\\n	DataIn = 1;\\n	ControlSignals = 0;\\nend\\n\\ninitial begin\\n	#10;\\n	DataIn = 0;\\n	ControlSignals = 0;\\nend\\n\\ninitial begin\\n	#15;\\n	$finish;\\nend\\n\\nendmodule\\n```\\n### Mapping File\\n#### Base Mapping File:\\n```\\n%Library/Map/Instr_Rand_Map:\\n%Library/Instr:\\n	DataComponent:\\n		Data:"
"11","4","FAIL","0","module DataComponent (DataIn, DataOut, ControlSignals);\\n    parameter RND_STR = 1;\\n    typedef struct {\\n        int Rand;\\n    } Data;\\n    Data DataIn;\\n    Data DataOut;\\n    input ControlSignals;\\nendmodule\\n### Testbench\\n```v\\nmodule DataComponent_tb;\\n    reg CtrlSig;\\n    reg [7:0] DataIn;\\n    Data.DataOut DataOut;\\n\\n    DataComponent dc (.DataIn(DataIn),.DataOut(DataOut),.ControlSignals(CtrlSig));\\n\\n    initial begin\\n        CtrlSig = 0;\\n        DataIn = 8'd1;\\n        #10 CtrlSig = 1;\\n        #10 $finish;\\n    end\\nendmodule\\n```\\n### Expected Result\\n`x"
"12","0","FAIL","0","module Problem1(input [3:0] a, b, output [3:0] sum);\\n  logic di, clk;\\n  integer x, y, sum;"
"12","1","FAIL","0","module Problem1(input [3:0] a, b, output [3:0] sum);\\n  logic [3:0] di, clk;\\n  logic [3:0] sum;\\n  assign sum = a + b;\\nendmodule\\n### Explanation:\\n* Add declarations for di and clk as logic (not reg)\\n### Code:\\nmodule Problem1(input [3:0] a, b, output [3:0] sum);\\n  logic [3:0] di, clk;\\n  logic [3:0] sum;\\n  always_ff @(posedge clk) begin\\n    sum <= a + b;\\n  end\\nendmodule\\n### Explanation:\\n* Add clk signal and register sum as output\\n### Code:\\nmodule Problem1(input [3:0] a, b, output [3:0] sum, input clk);\\n  logic [3:0] sum;\\n  always_ff @(posedge clk) begin\\n    sum <= a + b;\\n  end\\nendmodule\\n### Explanation:\\n* Add clk input\\n### Code:\\nmodule Problem1(input [3:0] a, b, output [3:0] sum, input clk, input di);\\n  logic [3:0] sum;\\n  always_ff @(posedge clk) begin\\n    sum <= a + b;\\n  end\\nendmodule\\n### Explanation:\\n* Add di input\\n### Code:\\nmodule Problem1(input [3:0] a, b, output [3:0] sum, input clk, input di);\\n  logic [3:0] sum;\\n  always_ff @(posedge clk) begin\\n    sum <= a + b;\\n  end\\n  assign a = di? 4'hF : 4'hA;\\nendmodule\\n### Explanation:\\n* Add assignment for"
"12","2","FAIL","0","module Problem1(input [3:0] a, b, output [3:0] sum);\\n  logic [3:0] di, clk, sum;\\n  assign sum = a + b;\\nendmodule\\n### Modified Testbench Code:\\nmodule Problem1_tb();\\n  reg [3:0] a;\\n  reg [3:0] b;\\n  wire [3:0] sum;\\n  Problem1 UUT(.a(a),.b(b),.sum(sum));\\n  initial begin\\n    $dumpfile(""Problem1_tb.vcd"");\\n    $dumpvars(0, Problem1_tb);\\n    $monitor(%d, ""Sum="", sum);\\n    a = 4'd1;\\n    b = 4'd2;\\n    #10 a = 4'd3;\\n    #10 a = 4'd4;\\n    #10 b = 4'd5;\\n    #10 a = 4'd6;\\n    #10 a = 4'd7;\\n    #10 $finish();\\n  end\\nendmodule\\n### Output of Synthesizer:"
"12","3","FAIL","0","module Problem1(input [3:0] a, b, output [3:0] sum);\\n  logic [3:0] di;\\n  logic clk;\\n\\n  assign sum = a + b;\\n\\n  always_ff @(negedge clk)\\n    di <= a + b;\\nendmodule\\n### Modified C Code:\\n/*\\n * Created on: Dec 1, 2020\\n * Author: Jacob\\n *\\n * Drivers for Problem1 module for use with SystemVerilog\\n */\\n\\n#include <stdint.h>\\n#include <stdlib.h>\\n\\n#include ""systemc.h""\\n\\nSC_MODULE(driver) {\\n  SC_CTOR(driver) {}\\n  virtual void clock_tick() = 0;\\n  virtual void reset() = 0;\\n\\n  void sc_start() {\\n    reset();\\n    while (true) {\\n      for (int i = 0; i < 50; i++) {\\n        clock_tick();\\n      }\\n    }\\n  }\\n};\\n\\nSC_MODULE(driver1) : public driver {\\n  sc_in<sc_logic> a, b, sum;\\n\\n  void clock_tick() {\\n    sc_time delay = sc_time(1, SC_NS);\\n    a = 0x1;\\n    b = 0x2;\\n    sc_start(delay);\\n    cout << ""a = "" << a << "" b = "" << b << "" sum = "" << sum << endl;\\n\\n    a = 0x3;\\n    b = 0x4;\\n    sc_start(delay);\\n    cout << ""a = "" << a << "" b = "" << b << "" sum = "" << sum << endl;\\n  }\\n\\n  void reset() {}\\n};\\n\\nint sc_main(int argc, char *argv[]) {\\n  driver1 *d1 = new driver1(""d1"");\\n  sc_start();\\n  return 0;\\n}\\n### Testbench Code:\\nmodule Problem1_tb;\\n  Problem1 DUT(a, b, sum);\\n  logic [3:0] a, b, sum;"
"12","4","FAIL","0","module Problem1(input [3:0] a, b, output [3:0] sum);\\n  logic [3:0] di, clk;\\n  assign di = a + b;\\n  assign clk = di;\\n  logic [3:0] sum;\\n  always_ff @(posedge di) begin\\n    sum <= clk;"
"13","0","FAIL","0","`timescale 1ns/1ps\\n\\nmodule Full_Adder_Modified(\\n    input A, B, Cin,\\n    output reg [7:0] Sum, Carry\\n);\\n    wire Cout, S1, S2;\\n    Half_Adder DUT1(.*);\\n    Half_Adder DUT2(.*);\\n\\n    assign Cout = S1 ^ S2 ^ Cin;\\n    assign Carry = Cout;\\n    assign Sum = S1 ^ S2;\\nendmodule"
"13","1","FAIL","0","// Verilog code for Problem 5\\nmodule Half_Adder(\\n    input logic [7:0] A, B,\\n    output logic [7:0] Sum, Carry\\n);\\n    assign Sum = A ^ B;\\n    assign Carry = A & B;\\nendmodule\\n### Tested Code:\\n// Verilog code for Problem 5\\nmodule Half_Adder_Tests;\\n    logic [7:0] A, B, Sum;\\n    logic Carry;\\n    Half_Adder dut(A, B, Sum, Carry);\\n    initial begin\\n        // Sets the value of A to 4'b0001 and the value of B to 4'b1001\\n        A = 4'b0001;\\n        B = 4'b1001;\\n        #1;\\n        // Checks if the output of Sum is as expected\\n        assert (Sum == 4'b0010)\\n        else $error(""Sum is not as expected"");\\n        // Checks if the output of Carry is as expected\\n        assert (Carry == 1'b1)\\n        else $error(""Carry is not as expected"");\\n        // Sets the value of A to 4'b0010 and the value of B to 4'b0011\\n        A = 4'b0010;\\n        B = 4'b0011;\\n        #1;\\n        // Checks if the output of Sum is as expected\\n        assert (Sum == 4'b0011)\\n        else $error(""Sum is not as expected"");\\n        // Checks if the output of Carry is as expected\\n        assert (Carry == 1'b0)\\n        else $error(""Carry is not as expected"");\\n        // Sets the value of A to 4'b0100 and the value of B to 4'b0001\\n        A = 4'b0100;\\n        B = 4'b0001;\\n        #1;\\n        // Checks if the output of Sum is as expected\\n        assert (Sum == 4'b0101)\\n        else $"
"13","2","FAIL","0","```\\nmodule Full_Adder(\\ninput a, b, cin,\\noutput logic [7:0] sum, cout\\n);\\nwire [8:0] half1, half2, half3;\\nassign half1 = (a, b);\\nassign half2 = (half1[0], cin);\\nassign half3 = (half1[1], half2[0]);\\nassign sum = half3[0:7];\\nassign cout = half3[8];\\nendmodule\\n```\\n### Simulation Output\\n![image](https://user-images.githubusercontent.com/97128807/156024524-5a76ca86-f310-423b-9634-924791e9470d.png)\\n\\n### Variation Instruction:\\nChange the output type from reg to [7:0] to align with modern signal"
"13","3","FAIL","0","// Verilog code for Problem 8\\nmodule Full_Adder(\\n    input A, B, Cin,\\n    output logic [7:0] Sum, Carry\\n);\\n    logic S1, S2;\\n    Half_Adder HA1(.A(A),.B(B),.Carry(S1),.Sum(Carry));\\n \\n    Half_Adder HA2(.A(S1),.B(Cin),.Carry(S2),.Sum());\\nendmodule\\n###\\nmodule Half_Adder_4_bit(\\n    input A, B,\\n    output sum, carry\\n);\\n    wire S1, C4;\\n    Full_Adder FA1(.A(A[0]),.B(B[0]),.Cin(1'b0),.Sum(C4"
"13","4","FAIL","0","module Half_Adder(\\n        input A, B,\\n        output logic [7:0] Sum, Carry\\n    );\\n        assign Sum = A ^ B;\\n        assign Carry = A & B;\\n    endmodule\\n### Test bench:\\n    `timescale 10ns/1ns\\n    module Half_Adder_TB;\\n    reg A, B;\\n    wire logic [7:0] Sum, Carry;\\n\\n    HalfAdder DUT (\\n   .A(A),\\n   .B(B),\\n   .Sum(Sum),\\n   .Carry(Carry)\\n    );\\n\\n    initial begin\\n        A=1'b0;\\n        B=1'b0;\\n        #0 A = 1'b1;\\n        #0 B = 1'b0;\\n        #0 B = 1'b1;\\n        #0 A = 1'b0;\\n        #0 A = 1'b1;\\n        #0 B = 1'b0;\\n    end\\n    endmodule\\n    ### Simulation:\\n    iverilog HalfAdder.sv\\n    vvp a.out\\n    ### Output:\\n![2_bit_half_adder_tb.png](https://i.postimg.cc/mZXm5VXF/2_bit_half_adder_tb.png)\\n### Verification:\\n![2_bit_half_adder_tb.png](https://i.postimg.cc/mZXm5VXF/2_bit_half_adder_tb.png)\\n### Comment:\\nNothing really to comment on, just the verilog code above in a test bench.\\n---\\n## Problem 3: 2-bit Full Adder\\n### Original Verilog Code:\\n    module full_adder(\\n        input wire a, b, c_in,\\n        output wire s, c_out\\n    );\\n        wire s0, s1;\\n        half_adder ha0(a, b, s0, s1);\\n        half_adder ha1(s0, c_in, s, c_out);\\n    endmodule\\n---"
"14","0","FAIL","0","module tst_alu1();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; wire[3:0]d; wire co;\\n  alu_1 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop"
"14","1","FAIL","0","module tst_alu1();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; wire[3:0]d; wire co;\\n  alu_1 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always begin // Apply stimulus\\n  end\\n  initial $monitor($time, "" cci = %b, a= %h,b = %h,f = %b,d =%h,co= %b "",cci,a,b,f,d,co); // Use %h\\nendmodule\\n### Modified Instance Design:\\n![Modified Instance Design](img/inst_modified_design.png)\\n### Modified Testbench:\\n![Modified Testbench](img/tstbench_modified.png)\\n### Modified Testbench Behavioral:\\n![Modified Testbench Behavioral](img/tstbench_modified_behavior.png)\\n### Testbench Modified Source Code:\\n```\\nmodule tst_alu1();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; wire[3:0]d; wire co;\\n  alu_1 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always begin // Apply stimulus\\n  end\\n  initial $monitor($time, "" cci = %b, a= %h,b = %h,f = %b,d =%h,co= %b "",cci,a,b,f,d,co); // Use %h\\nendmodule\\n```\\n### Modified Instance Output:\\n![Modified Instance Output](img/inst_modified_output.png"
"14","2","FAIL","0","module tst_alu1();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; wire[3:0]d; wire co;\\n  alu_1 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always #10 a=a+1'b1; // Apply stimulus\\n  always #10 b=b+1'b1; // Apply stimulus\\n  initial $monitor($time, "" cci = %b, a= %h,b = %h,f = %b,d =%h,co= %b "",cci,a,b,f,d,co); // Use %h\\nendmodule\\nNote: 4-bit vectors are tested here, but the ALU can accommodate any number of bits.\\n### Results from Testing:\\ncci = 0, a= 0000,b = 0000,f = 00,d =0000,co= 0\\ncci = 1, a= 0000,b = 0000,f = 00,d =0000,co= 0\\ncci = 1, a= 0001,b = 0001,f = 00,d =0000,co= 0\\ncci = 1, a= 0010,b = 0010,f = 00,d =0000,co= 0\\ncci = 1, a= 0011,b = 0011,f = 00,d =0000,co= 0\\ncci = 1, a= 0100,b = 0100,f = 00,d =0000,co= 0\\ncci = 1, a= 0101,b = 0101,f ="
"14","3","FAIL","0","module tst_alu1();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; wire[3:0]d; wire co;\\n  alu_1 aa(d,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always begin // Apply stimulus\\n  end\\n  initial $monitor($time, "" cci = %b, a= %h,b = %h,f = %b,d =%h,co= %b "",cci,a,b,f,d,co); // Use %h\\nendmodule\\n### Results:\\n```\\n> cci = 1, a= 0,b = 0,f = 00,d =0,co= 0 \\ncci = 1, a= 0,b = 0,f = 00,d =0,co= 0 \\ncci = 1, a= 1,b = 0,f = 00,d =0,co= 0 \\ncci = 1, a= 1,b = 0,f = 00,d =0,co= 0 \\ncci = 1, a= 0,b = 1,f = 00,d =1,co= 0 \\ncci = 1, a= 0,b = 1,f = 00,d =1,co= 1 \\ncci = 1, a= 1,b = 1,f = 00,d =1,co= 1 \\ncci = 1, a= 1,b = 1,f = 00,d =1,co= 1 \\ncci = 1, a= 2,b = 0,f = 00,d =3,co= 0 \\ncci = 1, a= 2,b = 0,f = 00,d =3,co="
"14","4","FAIL","0","module tst_alu1();\\n  reg [3:0]a,b; reg[1:0] f; reg cci; wire[3:0]d;\\n  reg [3:0] a_reg,b_reg;\\n  wire [3:0]d_int,d_in;\\n  alu_1 aa(d_int,co,a,b,f,cci); // Instantiate ALU\\n  initial begin cci=1'b0; f=2'b00; a=4'h0; b=4'h0; #30 $stop; end // Initialize & stop\\n  always begin // Apply stimulus\\n    a_reg=a; b_reg=b;\\n    #10 d_int=a_reg+b_reg;\\n    #10 d_int=a_reg-b_reg;\\n    #10 d_int=a_reg*b_reg;\\n    #10 d_int=a_reg/b_reg;\\n    #10 d_in=a_reg&b_reg;\\n    #10 d_in=a_reg|b_reg;\\n    #10 d_in=a_reg^b_reg;\\n  end\\n  always @(a_reg or b_reg) begin\\n    a_reg=a; b_reg=b;\\n    #10 d_int=a_reg+b_reg;"
"15","0","FAIL","0","module alu_tb;\\nreg [4:0] op;\\nwire [31:0] res;\\nreg [31:0] a, b;\\nreg [7:0] sw;\\nwire [7:0] ld;\\nlocalparam [3:0] SGN = 4'b1111;\\n\\nsw2led2 led(sw,ld);\\n\\n// test code\\nreg [31:0] expected;\\n\\nlogic [31:0] sw_a, sw_b;\\nalways @(sw) begin\\nsw_a = {{8{sw[7]}}, sw};\\nsw_b = {{8{sw[15]}}, sw};\\nend\\n\\ninitial begin\\nop = 0;\\na = 0;\\nb = 0;\\nsw = 0;\\n$dumpfile(""alu.vcd"");\\n$dumpvars();\\nend\\nalways begin\\n#5 op = $random();\\n#5 a = $random();\\n#5 b = $random();\\n#5 sw = $random();\\n#5 if (sw == 0) sw = 1;\\n#5 end\\nend\\n\\nwire signed [31:0] test_res;\\nalways @(op) begin\\ncase (op)\\n0: test_res = a + b;\\n1: test_res = a - b;\\n2: test_res = a * b;\\n3: test_res = a / b;\\n4: test_res = a % b;\\n5: test_res = a & b;\\n6: test_res = a | b;\\n7: test_res = a ^ b;\\n8: test_res = a && b;\\n9: test_res = a || b;\\n10: test_res = a <<< 2;\\n11: test_res = a >>> 2;\\n12: test_res = a >>> 11;\\n13: test_res = a <<< 7;\\n14: test_res = a >>> 7;\\n15: test_res = ~a;\\n16: test_res = a + 1;\\n17: test_res = a - 1;\\n18: test_res = a <<"
"15","1","FAIL","0","module sw2led2 (\\ninput wire [7:0] sw,\\noutput wire [7:0] ld\\n) ;\\nassign ld = signed'(signed'(sw;\\nendmodule\\n### Expected Output:\\n![output](https://user-images.githubusercontent.com/82243095/140728896-a05f284e-7165-4e11-93dc-1e94e2025f94.png)\\n### Explanation:\\n![explanation](https://user-images.githubusercontent.com/82243095/140749641-b07aa7f3-3613-4bfc-b61f-4b64f3a9899d.png)\\n### Base Verilog Code:\\nmodule sw2led2"
"15","2","FAIL","0","```verilog\\n// File: alu_4bit.sv\\nmodule alu_4bit(\\n	input [3:0] A,\\n	input [3:0] B,\\n	input [2:0] ALU_FUNC,\\n	output [3:0] Y,\\n	output overflow\\n);\\n	always @(A, B, ALU_FUNC)\\n	begin\\n		Y = 0;\\n		case(ALU_FUNC)\\n			0: Y = A + B;\\n			1: Y = A - B;\\n			2: Y = A * B;\\n			3: \\n			begin\\n				if(A[0] == B[0])\\n				begin\\n					Y = A[3:1] + B[3:1];\\n				end\\n				else if(A[0] < B[0])\\n				begin\\n					Y = A[3:1] - B[3:1];\\n				end\\n				else//if(A[0] > B[0])\\n				begin\\n					Y = ~(B[3:1]) + 1;\\n					Y[0] = A[0] ^ B[0];\\n				end\\n			end\\n			4: Y = A & B;\\n			5: Y = A | B;\\n			6: Y = A ^ B;\\n			7: Y = A << B;\\n			8: Y = A >> B;\\n		endcase//case(ALU_FUNC)\\n		if(A[3] == 1 && B[3] == 1 && ALU_FUNC == 8)\\n		begin\\n			overflow = 1;\\n		end\\n		else\\n		begin\\n			overflow = 0;\\n		end\\n	end\\nendmodule\\n// File: alu_tb.sv\\nmodule alu_tb();\\n	parameter A_WIDTH = 4;"
"15","3","FAIL","0","module alu_tb();\\n\\nparameter NBIT = 8;\\n\\n\\n	parameter [1:0] ADD = 2'b00, SUB = 2'b01, AND = 2'b10, OR = 2'b11, XOR = 2'b100, SLT = 2'b101, SLL = 2'b110, SRL = 2'b111;\\n	\\n	reg [NBIT:0] alu_operation ;\\n	reg [NBIT-1:0] a,b;\\n	reg [NBIT+1:0] result;\\n	reg clk, n_rst, start, done, error;\\n	wire [NBIT+1:0] r;\\n	wire led [NBIT-1:0] ;\\n    wire signed [NBIT-1:0] sa, sb ;\\n    wire [NBIT-1:0] sresult ;\\n	\\n	\\n	alu #(NBIT) the_alu(\\n	\\n		.sa(sa),\\n		.sb(sb),\\n		.a(a),\\n		.b(b),\\n		.alu_operation(alu_operation),\\n		.clk(clk),\\n		.n_rst(n_rst),\\n		.start(start),\\n		.done(done),\\n		.r(r),\\n		.error(error)\\n	);\\n	\\n	sw2led2 sw2led2_0 (\\n		.sw(alu_operation),\\n		.ld(led)\\n	);\\n	\\n	\\n	// Clock and reset\\n	always begin\\n		clk = 0;\\n		#10;\\n		clk = 1;\\n		#10;\\n	end\\n	\\n	initial begin\\n		//reset\\n		n_rst = 1;\\n		a = 0;\\n		b = 0;\\n		alu_operation = 0;\\n		\\n		\\n		start = 0;\\n		\\n		repeat(25) @(posedge clk);\\n		\\n		start ="
